created_at,id_str,user__id_str,user__screen_name,collection_date,soft_intervention,hard_intervention,soft_intervention_label,soft_intervention_url,hard_intervention_text,hard_intervention_action_label,hard_intervention_url
2020-11-04 01:18:42,1323796783307333632,915831762,ABrindisiNY,2020-11-14 00:00:00,False,False,,,,,
2020-11-04 20:41:41,1324089455188193280,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 23:24:41,1324130477947629569,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 23:24:42,1324130482779508736,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 15:45:19,1324014873660063746,1214272615021285381,AC4Congress2020,2020-11-15 00:00:00,False,False,,,,,
2020-11-04 23:36:38,1324133482180857857,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 20:30:42,1324086690735104004,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 17:02:14,1324034230389714946,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 00:22:09,1323782552033873921,1214272615021285381,AC4Congress2020,2020-11-14 00:00:00,False,False,,,,,
2020-11-04 16:47:03,1324030409936637952,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 00:31:00,1323784778466942980,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 20:39:39,1324088943047041028,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 02:26:06,1323813745345368064,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 03:21:17,1323827632941785091,1214272615021285381,AC4Congress2020,2020-11-14 00:00:00,False,False,,,,,
2020-11-04 16:55:45,1324032597928890368,1214272615021285381,AC4Congress2020,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 02:46:39,1323818916133568513,274440617,ACampaNajjar,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 16:53:31,1324032038513463296,274440617,ACampaNajjar,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 08:42:50,1323908550054211584,1026016363003834368,AGlassBlake,2020-11-15 00:00:00,False,False,,,,,
2020-11-04 04:29:10,1323844716010549252,138203134,AOC,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 17:00:06,1324033694311550984,138203134,AOC,2020-11-13 00:00:00,False,False,,,,,
2020-11-04 08:00:52,1323897990231347201,138203134,AOC,2020-11-13 00:00:00,False,False,,,,,
